CustomerId,Complain,Satisfaction Score,Card Type,Point Earned
15699284,0,2,DIAMOND,475
15786993,0,1,DIAMOND,527
15709441,0,2,DIAMOND,949
15710257,0,2,DIAMOND,650
15582492,0,2,PLATINUM,989
15575694,0,1,PLATINUM,632
15756820,0,3,DIAMOND,961
15766289,0,3,PLATINUM,627
15593014,0,3,PLATINUM,590
15584545,0,4,DIAMOND,712
15675949,0,4,DIAMOND,678
15672091,0,3,GOLD,240
15801658,0,5,GOLD,432
15706185,0,1,PLATINUM,281
15789863,0,2,GOLD,913
15720943,1,1,DIAMOND,727
15697997,1,1,SILVER,342
15665416,0,1,GOLD,644
15660200,0,4,SILVER,275
15619653,1,4,GOLD,354
15773447,0,3,DIAMOND,268
15739160,0,3,GOLD,623
15689237,0,4,PLATINUM,346
15679297,0,4,GOLD,642
15591433,0,4,GOLD,840
15642725,0,1,SILVER,543
15701962,0,3,SILVER,768
15811613,0,5,DIAMOND,367
15741049,0,5,GOLD,488
15724423,0,4,PLATINUM,670
15574305,0,4,GOLD,883
15678168,0,3,DIAMOND,983
15697020,0,2,GOLD,244
15610801,0,3,DIAMOND,946
15745232,0,4,SILVER,500
15722758,0,4,SILVER,270
15792102,0,1,SILVER,879
15675185,0,3,SILVER,980
15801247,0,1,PLATINUM,798
15725660,0,3,DIAMOND,381
15638963,0,3,PLATINUM,333
15800061,1,1,PLATINUM,284
15578006,0,2,GOLD,542
15668504,0,1,SILVER,676
15687491,1,2,SILVER,847
15610403,0,5,GOLD,748
15741094,0,3,PLATINUM,931
15807909,0,2,PLATINUM,743
15666141,0,5,DIAMOND,596
15617134,0,3,GOLD,756
15783029,0,4,GOLD,303
15622833,0,5,DIAMOND,349
15746422,0,3,DIAMOND,360
15750839,0,4,PLATINUM,595
15749130,0,5,PLATINUM,281
15779862,1,3,SILVER,879
15767871,0,1,DIAMOND,354
15679651,0,1,GOLD,412
15576219,0,4,GOLD,294
15699247,1,2,PLATINUM,430
15619087,0,2,SILVER,876
15605327,0,3,SILVER,680
15610140,0,3,PLATINUM,498
15791174,0,4,GOLD,409
15602373,0,2,DIAMOND,223
15762605,0,3,GOLD,673
15598840,0,5,GOLD,302
15744279,0,5,GOLD,743
15670619,0,5,PLATINUM,970
15599533,0,2,SILVER,271
15757837,0,1,SILVER,882
15697574,0,2,SILVER,645
15578738,0,2,SILVER,484
15762228,0,1,GOLD,606
15614827,0,5,GOLD,759
15789815,0,2,PLATINUM,868
15579781,0,3,GOLD,662
15587013,0,5,GOLD,283
15570932,1,3,SILVER,817
15794661,0,1,DIAMOND,787
15581654,0,4,GOLD,856
15644296,0,4,SILVER,814
15614420,0,3,GOLD,584
15609653,1,2,DIAMOND,704
15594577,0,4,GOLD,570
15584114,0,1,GOLD,274
15673367,0,1,SILVER,479
15685576,0,5,DIAMOND,823
15774727,0,4,PLATINUM,276
15694288,0,2,GOLD,306
15603319,0,1,PLATINUM,248
15759066,1,1,SILVER,853
15814816,1,1,SILVER,977
15724402,0,5,SILVER,417
15571059,1,4,SILVER,505
15674206,0,2,SILVER,655
15715160,0,3,DIAMOND,877
15730448,0,2,GOLD,933
15662067,0,1,GOLD,413
15779581,1,1,PLATINUM,263
15662901,0,2,SILVER,436
15689751,0,5,DIAMOND,569
15667742,0,4,GOLD,395
15738448,0,1,DIAMOND,425
15680243,0,4,DIAMOND,391
15745083,1,2,DIAMOND,422
15708228,0,4,GOLD,709
15628523,0,4,PLATINUM,449
15708196,0,1,PLATINUM,628
15735549,0,1,GOLD,275
15809347,0,3,DIAMOND,600
15660866,0,1,SILVER,956
15766609,0,2,SILVER,989
15654230,0,2,GOLD,537
15794566,1,5,PLATINUM,772
15800890,0,3,DIAMOND,802
15697424,1,4,SILVER,851
15724536,0,3,SILVER,451
15735878,1,4,DIAMOND,252
15707596,1,1,PLATINUM,562
15657163,0,4,DIAMOND,320
15622478,1,1,DIAMOND,448
15779529,0,3,PLATINUM,479
15636023,1,3,DIAMOND,298
15582066,0,3,DIAMOND,699
15666675,0,3,GOLD,674
15732987,0,2,GOLD,592
15789432,0,3,GOLD,268
15663161,1,1,DIAMOND,338
15694879,0,1,SILVER,469
15593715,0,1,PLATINUM,610
15575002,0,5,PLATINUM,439
15622171,0,4,PLATINUM,270
15795224,1,3,DIAMOND,790
15685346,0,4,PLATINUM,253
15691808,0,1,DIAMOND,421
15721007,1,4,GOLD,658
15794253,0,2,PLATINUM,424
15694453,0,1,SILVER,404
15813113,1,5,PLATINUM,675
15614187,0,1,PLATINUM,693
15619407,0,5,PLATINUM,358
15646227,0,5,DIAMOND,635
15660541,0,5,GOLD,325
15753874,0,1,PLATINUM,992
15617877,0,4,DIAMOND,430
15772073,1,1,PLATINUM,495
15701537,1,3,DIAMOND,858
15736228,0,4,SILVER,897
15780572,0,5,DIAMOND,739
15769596,1,4,SILVER,993
15586996,0,3,DIAMOND,733
15722061,0,5,DIAMOND,222
15638003,0,4,PLATINUM,564
15775590,1,5,DIAMOND,910
15730688,1,1,GOLD,519
15753102,0,3,SILVER,238
15810075,1,2,DIAMOND,912
15723373,0,2,DIAMOND,531
15795298,0,3,SILVER,940
15584320,0,4,DIAMOND,408
15724161,1,3,GOLD,444
15750056,0,3,DIAMOND,739
15609637,0,5,PLATINUM,749
15794493,0,4,GOLD,652
15569641,1,2,SILVER,235
15815236,0,5,DIAMOND,626
15811177,0,2,GOLD,906
15680587,0,4,SILVER,675
15672821,0,4,SILVER,916
15767681,0,4,DIAMOND,568
15600379,0,1,SILVER,252
15801336,1,1,DIAMOND,381
15721592,0,4,PLATINUM,837
15581282,0,1,SILVER,283
15746203,1,2,GOLD,697
15583137,1,1,PLATINUM,358
15680752,1,4,SILVER,448
15688172,0,4,GOLD,314
15791373,1,2,DIAMOND,983
15589449,1,3,GOLD,688
15692819,0,1,GOLD,274
15727467,0,5,SILVER,901
15734312,0,3,DIAMOND,446
15764604,1,3,SILVER,290
15613014,0,2,DIAMOND,941
15759684,0,1,GOLD,875
15609669,0,4,SILVER,339
15685536,0,3,SILVER,712
15750447,1,4,DIAMOND,599
15663249,0,2,PLATINUM,506
15638646,0,3,DIAMOND,946
15734161,0,5,PLATINUM,748
15631070,1,3,SILVER,887
15761950,1,3,PLATINUM,510
15649668,0,1,DIAMOND,407
15713912,0,5,GOLD,229
15586757,0,1,SILVER,451
15596522,0,3,PLATINUM,498
15625395,0,2,PLATINUM,446
15760570,0,4,GOLD,676
15566689,0,1,PLATINUM,259
15725794,1,4,PLATINUM,219
15673539,0,4,GOLD,979
15705298,0,2,DIAMOND,267
15675791,0,4,PLATINUM,975
15747043,0,3,DIAMOND,928
15736397,0,4,DIAMOND,487
15678201,1,4,SILVER,842
15720745,0,4,SILVER,907
15637593,0,5,DIAMOND,543
15598070,0,3,DIAMOND,696
15787550,0,4,SILVER,489
15603942,1,4,DIAMOND,899
15733973,1,5,DIAMOND,366
15596761,1,1,GOLD,850
15652400,0,2,PLATINUM,321
15717893,0,1,SILVER,641
15622585,0,1,SILVER,988
15733964,0,5,DIAMOND,582
15753861,0,2,DIAMOND,873
15747097,1,5,SILVER,927
15594762,0,4,DIAMOND,511
15667417,0,1,GOLD,269
15684861,0,2,SILVER,233
15742204,0,4,SILVER,664
15623502,0,5,DIAMOND,850
15774872,0,5,PLATINUM,839
15611191,0,5,DIAMOND,254
15674331,0,1,GOLD,546
15619465,0,4,GOLD,347
15575247,0,3,DIAMOND,706
15695679,0,2,DIAMOND,995
15713463,1,2,GOLD,936
15785170,0,2,PLATINUM,442
15796351,0,5,SILVER,701
15639576,0,3,GOLD,550
15693264,0,4,SILVER,574
15589715,1,4,GOLD,770
15769902,0,5,PLATINUM,521
15587177,0,2,SILVER,621
15814553,0,2,PLATINUM,840
15601550,0,5,DIAMOND,301
15664907,1,3,PLATINUM,590
15612465,0,2,PLATINUM,451
15810800,0,4,GOLD,726
15665760,0,5,GOLD,476
15588080,1,2,SILVER,420
15776844,0,1,DIAMOND,931
15717560,1,3,PLATINUM,548
15629739,0,5,DIAMOND,467
15729908,0,2,PLATINUM,329
15716781,0,2,DIAMOND,458
15646936,0,1,GOLD,378
15768151,1,2,DIAMOND,764
15579212,1,4,GOLD,523
15721835,0,5,PLATINUM,740
15800515,0,5,DIAMOND,595
15591279,0,5,SILVER,350
15587419,1,5,PLATINUM,294
15750335,1,5,PLATINUM,721
15699619,0,4,SILVER,990
15606472,0,1,GOLD,822
15778368,1,1,DIAMOND,662
15671387,0,3,GOLD,889
15573926,0,5,PLATINUM,692
15709183,0,5,PLATINUM,887
15577514,0,3,DIAMOND,233
15778830,0,3,DIAMOND,647
15768072,1,1,DIAMOND,878
15768293,0,4,GOLD,705
15654456,1,2,GOLD,527
15807525,1,5,GOLD,348
15574372,0,5,SILVER,566
15671249,0,4,SILVER,332
15779744,0,4,SILVER,498
15624755,0,2,PLATINUM,361
15611430,1,5,GOLD,439
15774744,0,5,GOLD,334
15629885,0,5,SILVER,782
15708791,0,5,PLATINUM,226
15793890,1,5,GOLD,296
15646091,1,5,DIAMOND,615
15596984,1,3,PLATINUM,427
15800215,0,4,GOLD,399
15577806,0,4,GOLD,322
15749381,0,4,DIAMOND,696
15683758,0,3,PLATINUM,355
15670615,0,4,GOLD,932
15715622,1,5,GOLD,552
15707634,0,4,PLATINUM,236
15806901,0,4,PLATINUM,857
15775335,0,2,DIAMOND,488
15724150,0,3,GOLD,935
15627220,1,4,SILVER,730
15672330,0,2,GOLD,246
15668521,0,1,DIAMOND,502
15807837,0,5,DIAMOND,663
15592570,0,5,DIAMOND,359
15748589,0,3,GOLD,341
15635893,0,1,PLATINUM,846
15757632,0,1,DIAMOND,754
15691863,0,4,DIAMOND,254
15706071,1,4,PLATINUM,654
15654296,0,3,SILVER,933
15755018,0,2,SILVER,865
15594041,0,1,PLATINUM,308
15670587,0,4,PLATINUM,837
15724527,0,3,SILVER,941
15801904,1,4,PLATINUM,658
15658195,0,2,GOLD,360
15630113,0,1,GOLD,391
15784320,1,1,SILVER,621
15676513,0,4,DIAMOND,448
15574072,0,2,SILVER,765
15633854,0,4,DIAMOND,428
15618566,0,1,PLATINUM,739
15733014,0,4,SILVER,691
15753343,0,3,GOLD,496
15746076,0,3,DIAMOND,295
15608226,0,5,DIAMOND,842
15605684,0,2,PLATINUM,951
15638988,0,3,SILVER,335
15628767,1,2,GOLD,961
15737977,0,3,SILVER,430
15758116,1,3,GOLD,580
15575119,1,1,PLATINUM,858
15625126,0,4,SILVER,327
15567114,0,5,SILVER,873
15672242,0,5,GOLD,264
15681327,0,5,SILVER,456
15802585,0,3,SILVER,911
15740630,0,3,SILVER,546
15815420,0,2,SILVER,801
15711468,0,3,GOLD,718
15799626,1,3,PLATINUM,683
15659325,0,4,GOLD,332
15651352,1,5,DIAMOND,339
15684925,0,4,GOLD,452
15657439,0,5,PLATINUM,739
15574122,0,1,DIAMOND,703
15720508,0,1,GOLD,386
15599078,0,3,GOLD,569
15702300,0,4,GOLD,962
15660735,0,1,SILVER,644
15671390,0,2,GOLD,876
15647385,1,1,DIAMOND,806
15739223,0,5,DIAMOND,739
15631305,1,5,PLATINUM,252
15809263,0,4,PLATINUM,790
15640866,0,4,PLATINUM,253
15775663,0,2,DIAMOND,856
15631800,0,4,DIAMOND,972
15654292,0,3,GOLD,860
15648320,0,3,DIAMOND,226
15726747,0,1,GOLD,945
15694510,0,2,SILVER,917
15572291,0,2,PLATINUM,465
15603465,1,4,PLATINUM,511
15685628,0,4,DIAMOND,301
15792729,0,3,SILVER,724
15767414,0,2,GOLD,675
15568044,0,4,GOLD,573
15751333,0,3,SILVER,463
15623062,0,3,PLATINUM,809
15713621,0,4,DIAMOND,402
15670668,0,4,PLATINUM,298
15750638,1,1,SILVER,711
15747878,0,1,DIAMOND,457
15726796,0,5,SILVER,962
15754952,0,3,PLATINUM,558
15652192,0,4,SILVER,497
15681924,0,2,PLATINUM,747
15763544,0,5,SILVER,382
15764431,1,1,PLATINUM,586
15684010,0,1,PLATINUM,947
15648881,1,3,SILVER,783
15733303,0,3,SILVER,556
15643294,0,3,PLATINUM,708
15749905,1,4,PLATINUM,625
15625175,1,5,GOLD,375
15643967,1,3,PLATINUM,822
15578251,0,4,SILVER,499
15772573,0,2,PLATINUM,708
15733234,1,3,GOLD,852
15721582,1,3,DIAMOND,748
15628219,1,4,GOLD,413
15571302,0,2,DIAMOND,712
15637178,0,1,PLATINUM,589
15601184,0,4,SILVER,679
15629511,0,1,PLATINUM,315
15570629,0,3,GOLD,766
15665766,0,2,DIAMOND,428
15693732,0,3,PLATINUM,826
15765982,1,2,GOLD,750
15582016,0,4,GOLD,224
15798024,0,3,SILVER,768
15588622,0,1,SILVER,933
15724863,1,3,GOLD,970
15618213,0,2,DIAMOND,929
15780411,0,3,SILVER,909
15725429,0,2,SILVER,357
15600626,0,2,PLATINUM,834
15668460,0,2,GOLD,824
15576263,0,1,DIAMOND,758
15720354,0,2,DIAMOND,759
15691624,0,2,GOLD,796
15793196,0,4,GOLD,498
15633352,1,2,GOLD,559
15750874,0,1,SILVER,225
15588923,0,2,SILVER,947
15715745,0,5,DIAMOND,881
15611800,0,5,GOLD,513
15576928,0,4,PLATINUM,554
15793693,0,4,GOLD,647
15581252,0,2,SILVER,434
15797760,0,4,GOLD,462
15790564,0,2,PLATINUM,583
15593736,1,2,GOLD,911
15595937,0,3,SILVER,770
15815628,0,3,SILVER,436
15782802,0,2,SILVER,480
15627412,0,3,SILVER,405
15734609,0,2,DIAMOND,398
15710689,1,5,SILVER,783
15565806,0,2,PLATINUM,396
15815530,0,2,DIAMOND,240
15632272,0,3,PLATINUM,522
15684103,0,1,PLATINUM,664
15654519,0,2,GOLD,442
15767722,0,4,DIAMOND,694
15654346,0,2,PLATINUM,606
15660147,0,2,GOLD,606
15814998,0,4,SILVER,378
15802207,0,2,PLATINUM,505
15658668,0,1,GOLD,242
15715079,0,3,SILVER,495
15570360,0,4,PLATINUM,757
15674678,1,5,DIAMOND,978
15780925,0,5,GOLD,446
15688193,0,4,GOLD,928
15778219,0,2,SILVER,426
15696514,0,4,DIAMOND,749
15712303,0,4,GOLD,273
15719090,0,4,GOLD,366
15735632,0,4,SILVER,681
15619436,0,2,SILVER,790
15722404,0,2,PLATINUM,842
15662063,0,4,DIAMOND,452
15745605,1,3,SILVER,691
15636658,0,4,SILVER,933
15784130,0,5,PLATINUM,690
15606755,1,5,SILVER,666
15801699,0,5,DIAMOND,557
15784097,0,1,PLATINUM,965
15764654,0,1,PLATINUM,245
15612092,1,1,PLATINUM,311
15610903,0,4,PLATINUM,797
15705777,0,5,DIAMOND,890
15661936,0,3,SILVER,904
15700864,0,1,DIAMOND,324
15722965,1,4,DIAMOND,789
15737521,0,1,DIAMOND,923
15814465,0,3,SILVER,615
15580988,0,2,DIAMOND,466
15789974,1,5,PLATINUM,621
15713370,1,3,DIAMOND,382
15748673,0,2,GOLD,281
15754919,0,3,PLATINUM,826
15641662,0,4,DIAMOND,849
15813422,0,2,SILVER,456
15713596,0,4,DIAMOND,398
15791216,1,2,DIAMOND,448
15689031,0,2,GOLD,231
15763704,0,3,DIAMOND,708
15631339,0,2,PLATINUM,397
15771509,0,5,DIAMOND,929
15769586,0,1,PLATINUM,679
15656096,0,5,GOLD,795
15585280,0,3,SILVER,984
15743582,0,2,PLATINUM,627
15761692,0,5,SILVER,394
15627840,1,5,GOLD,361
15778861,0,4,SILVER,605
15770554,0,4,DIAMOND,311
15806956,1,1,DIAMOND,585
15701908,0,5,SILVER,253
15736990,0,3,GOLD,348
15743714,0,1,GOLD,748
15807993,1,4,GOLD,375
15644686,0,3,PLATINUM,929
15677377,0,2,PLATINUM,701
15626412,0,3,GOLD,351
15643679,0,5,GOLD,827
15728456,1,1,PLATINUM,756
15630661,0,5,PLATINUM,386
15734044,0,3,DIAMOND,281
15705001,0,5,DIAMOND,620
15809817,0,2,SILVER,602
15809137,1,3,DIAMOND,791
15751593,0,5,SILVER,448
15626491,0,3,SILVER,892
15765461,0,3,DIAMOND,980
15568120,0,3,SILVER,395
15787161,0,1,GOLD,290
15812324,0,1,SILVER,620
15588944,1,1,SILVER,343
15694253,0,1,SILVER,665
15759566,0,3,SILVER,957
15675675,0,4,DIAMOND,946
15802060,0,2,DIAMOND,905
15660505,1,4,DIAMOND,287
15782630,0,4,SILVER,742
15700710,0,5,SILVER,645
15742834,0,4,PLATINUM,391
15806511,0,1,SILVER,797
15608166,0,2,GOLD,860
15614230,0,4,DIAMOND,353
15729958,0,2,SILVER,472
15800814,0,2,DIAMOND,636
15674727,0,3,DIAMOND,498
15657779,0,2,GOLD,768
15801395,0,3,DIAMOND,522
15757911,0,2,SILVER,691
15665340,0,2,SILVER,937
15787151,0,4,SILVER,577
15757821,0,1,GOLD,371
15600688,0,4,GOLD,225
15594878,1,1,PLATINUM,605
15569248,1,4,GOLD,870
15812706,0,5,SILVER,900
15645045,0,3,SILVER,268
15766746,0,2,PLATINUM,525
15700383,0,4,DIAMOND,231
15632551,0,5,GOLD,626
15795129,0,5,DIAMOND,888
15650545,0,2,GOLD,317
15612769,0,3,SILVER,963
15710853,0,1,GOLD,776
15623712,1,1,GOLD,791
15653251,1,2,DIAMOND,608
15755077,1,1,GOLD,607
15808557,1,5,PLATINUM,583
15614687,0,2,PLATINUM,277
15626882,0,1,DIAMOND,579
15748034,0,1,DIAMOND,342
15632324,0,3,SILVER,280
15761023,1,3,GOLD,646
15761453,0,3,PLATINUM,905
15646726,0,4,GOLD,333
15637169,0,5,GOLD,241
15636024,0,2,SILVER,489
15801218,1,4,GOLD,229
15642655,0,1,GOLD,462
15690130,0,4,PLATINUM,929
15653753,0,5,SILVER,237
15641359,1,4,DIAMOND,730
15776827,0,2,DIAMOND,890
15647725,1,4,PLATINUM,716
15648455,0,3,GOLD,531
15580629,0,3,GOLD,359
15730161,0,1,DIAMOND,779
15626612,1,5,DIAMOND,417
15662865,0,1,SILVER,374
15629094,1,2,GOLD,711
15651823,1,3,SILVER,289
15594827,0,1,PLATINUM,674
15786392,0,1,SILVER,318
15727353,1,3,PLATINUM,602
15733777,1,5,DIAMOND,681
15614302,0,1,DIAMOND,409
15723263,1,1,DIAMOND,715
15687270,0,4,PLATINUM,973
15803121,1,3,PLATINUM,530
15598700,0,4,SILVER,608
15741875,0,2,PLATINUM,367
15631709,0,1,SILVER,788
15672970,0,1,PLATINUM,245
15761670,1,2,PLATINUM,680
15706005,1,4,DIAMOND,410
15790336,0,3,DIAMOND,856
15754267,0,1,DIAMOND,342
15791988,0,5,GOLD,775
15683375,0,4,SILVER,459
15625151,0,1,DIAMOND,909
15635285,0,4,GOLD,356
15574296,0,5,DIAMOND,277
15711618,1,5,DIAMOND,565
15670943,0,4,GOLD,717
15634359,0,3,PLATINUM,391
15586629,0,5,SILVER,241
15588461,0,2,GOLD,656
15773221,1,3,SILVER,270
15664227,0,3,GOLD,340
15741745,0,1,SILVER,411
15652626,0,2,GOLD,712
15599410,0,4,SILVER,672
15571958,0,5,DIAMOND,636
15785406,0,2,DIAMOND,731
15687884,0,2,DIAMOND,276
15621685,0,2,SILVER,503
15628886,1,1,DIAMOND,809
15699325,0,3,GOLD,291
15578369,0,4,PLATINUM,910
15654156,0,5,PLATINUM,659
15707199,0,1,SILVER,309
15671630,0,2,DIAMOND,547
15632079,0,1,GOLD,390
15767921,0,3,DIAMOND,776
15573599,1,2,DIAMOND,844
15747208,1,4,SILVER,343
15582762,0,4,DIAMOND,965
15772528,1,2,DIAMOND,803
15755798,0,4,DIAMOND,692
15788683,0,3,DIAMOND,300
15616922,0,4,DIAMOND,671
15771855,0,3,PLATINUM,897
15601873,0,5,SILVER,784
15657868,0,5,DIAMOND,460
15711716,1,1,SILVER,796
15734246,0,3,GOLD,261
15792151,0,2,PLATINUM,413
15770159,0,3,GOLD,644
15747649,0,4,SILVER,769
15639357,1,2,DIAMOND,621
15738907,1,1,SILVER,703
15663446,1,1,DIAMOND,510
15750867,1,2,DIAMOND,865
15715939,0,2,SILVER,506
15763806,0,2,PLATINUM,667
15637993,0,5,SILVER,458
15720338,0,2,PLATINUM,564
15627162,0,1,SILVER,551
15596710,0,1,SILVER,892
15781678,0,5,GOLD,397
15634968,1,1,SILVER,792
15609475,0,2,PLATINUM,668
15573319,0,1,SILVER,738
15738291,0,2,PLATINUM,759
15782456,0,1,GOLD,717
15794841,0,3,PLATINUM,585
15684696,0,4,PLATINUM,440
15629846,0,4,SILVER,265
15674442,0,2,DIAMOND,874
15571689,0,5,PLATINUM,798
15730469,0,4,GOLD,992
15809320,1,4,DIAMOND,408
15684367,0,3,GOLD,506
15793049,1,2,SILVER,813
15603665,0,1,GOLD,492
15613623,0,3,GOLD,395
15569572,0,5,PLATINUM,499
15698791,0,4,PLATINUM,873
15626233,0,3,GOLD,571
15607263,1,5,DIAMOND,751
15610900,1,3,PLATINUM,467
15624775,0,2,PLATINUM,948
15691703,1,5,SILVER,830
15745355,0,1,DIAMOND,342
15724955,0,3,GOLD,412
15628999,0,1,SILVER,726
15654341,0,4,SILVER,987
15744240,0,1,DIAMOND,752
15632365,0,1,GOLD,888
15729689,0,3,PLATINUM,765
15759284,1,2,GOLD,298
15602124,0,2,GOLD,781
15661903,1,3,PLATINUM,490
15664668,1,3,SILVER,771
15736431,0,2,DIAMOND,488
15748639,0,4,PLATINUM,748
15628123,0,3,DIAMOND,756
15602731,1,2,SILVER,246
15794137,0,4,GOLD,794
15748696,0,3,SILVER,296
15725068,0,3,PLATINUM,434
15807340,0,1,DIAMOND,253
15586133,1,5,GOLD,837
15576185,0,5,PLATINUM,718
15660809,0,5,GOLD,242
15616666,0,1,DIAMOND,234
15706904,0,5,SILVER,526
15606915,0,1,GOLD,275
15749693,0,4,DIAMOND,384
15791743,0,2,DIAMOND,973
15796480,0,3,SILVER,347
15790442,0,1,SILVER,246
15609458,0,4,GOLD,856
15593897,0,3,DIAMOND,268
15604576,0,4,PLATINUM,495
15666270,1,5,DIAMOND,275
15572626,0,5,DIAMOND,940
15727197,1,5,SILVER,364
15714006,0,3,PLATINUM,956
15642137,0,3,DIAMOND,320
15665327,0,3,PLATINUM,405
15626806,0,3,DIAMOND,237
15662578,0,5,GOLD,728
15790829,0,3,PLATINUM,599
15654959,0,3,SILVER,392
15760244,0,4,PLATINUM,924
15715394,0,3,SILVER,438
15722246,1,1,DIAMOND,358
15609704,1,2,DIAMOND,820
15757628,0,2,GOLD,305
15633586,0,3,DIAMOND,359
15565796,0,1,PLATINUM,701
15717935,0,1,SILVER,427
15577700,0,5,PLATINUM,765
15747345,0,3,GOLD,749
15678317,0,5,SILVER,541
15698335,0,3,GOLD,672
15768451,1,4,GOLD,335
15753213,0,2,SILVER,457
15769645,0,4,GOLD,334
15657565,0,5,PLATINUM,690
15620323,0,1,PLATINUM,343
15679983,0,5,SILVER,564
15812616,1,2,PLATINUM,489
15601796,0,2,SILVER,788
15729489,1,3,DIAMOND,279
15613216,0,3,PLATINUM,422
15657937,0,1,SILVER,925
15815428,0,2,PLATINUM,329
15640409,1,1,SILVER,788
15699492,0,1,DIAMOND,258
15623536,0,4,GOLD,422
15707551,0,5,PLATINUM,560
15577999,1,4,GOLD,616
15788775,0,4,DIAMOND,310
15758362,0,4,PLATINUM,291
15807961,0,4,DIAMOND,629
15710978,0,1,DIAMOND,577
15703541,1,1,DIAMOND,937
15626474,0,2,PLATINUM,522
15608344,1,5,SILVER,859
15768367,1,2,GOLD,403
15806210,0,2,GOLD,785
15697702,0,4,GOLD,523
15689152,0,4,PLATINUM,611
15568573,1,1,DIAMOND,999
15689598,1,3,GOLD,747
15713374,0,2,GOLD,670
15679733,0,1,PLATINUM,233
15759274,0,4,GOLD,600
15607748,0,3,DIAMOND,457
15607577,0,1,GOLD,299
15813697,0,3,PLATINUM,556
15801125,0,5,GOLD,293
15777855,0,1,DIAMOND,873
15635396,1,5,SILVER,615
15698031,0,2,DIAMOND,659
15678944,1,4,PLATINUM,515
15718507,1,1,GOLD,529
15808334,0,1,DIAMOND,232
15804709,1,1,PLATINUM,384
15645835,0,5,SILVER,446
15738166,0,3,DIAMOND,890
15675360,0,4,SILVER,959
15793042,0,4,DIAMOND,716
15630106,0,1,DIAMOND,382
15810385,0,2,GOLD,321
15578211,0,4,PLATINUM,605
15572792,0,5,DIAMOND,895
15620030,0,4,GOLD,294
15783541,0,4,DIAMOND,535
15679284,0,2,GOLD,255
15582910,1,1,GOLD,336
15688337,0,4,DIAMOND,236
15734970,0,2,GOLD,348
15759140,0,4,PLATINUM,457
15643042,0,5,DIAMOND,574
15773868,1,1,DIAMOND,389
15615820,0,3,PLATINUM,999
15730273,0,3,SILVER,696
15724890,0,5,PLATINUM,925
15765952,0,3,PLATINUM,378
15685920,0,3,PLATINUM,447
15663263,0,1,SILVER,630
15568953,0,1,PLATINUM,248
15643361,0,4,DIAMOND,362
15699486,0,1,PLATINUM,720
15747854,0,3,SILVER,574
15691785,1,2,GOLD,372
15709004,0,4,DIAMOND,525
15652218,0,3,PLATINUM,971
15697127,0,3,DIAMOND,985
15658486,0,2,SILVER,360
15694160,0,5,GOLD,925
15685290,1,5,DIAMOND,973
15701042,0,2,PLATINUM,993
15680449,1,5,PLATINUM,777
15599860,1,2,GOLD,271
15723169,0,1,SILVER,686
15803842,0,2,SILVER,244
15728224,1,5,DIAMOND,407
15644174,1,2,DIAMOND,995
15707110,0,3,DIAMOND,558
15765415,0,3,DIAMOND,573
15756751,1,2,PLATINUM,479
15795151,0,4,PLATINUM,319
15632859,0,5,GOLD,488
15584037,1,2,DIAMOND,557
15621409,0,4,SILVER,512
15581102,0,4,SILVER,540
15578096,0,3,DIAMOND,445
15669887,1,5,PLATINUM,704
15621834,0,4,SILVER,997
15655341,0,3,SILVER,603
15685314,0,2,PLATINUM,887
15653997,0,4,DIAMOND,351
15629551,0,3,SILVER,684
15651264,1,1,GOLD,950
15760825,0,1,PLATINUM,940
15597394,0,1,GOLD,865
15740383,0,3,PLATINUM,827
15670562,0,3,SILVER,437
15698117,0,4,GOLD,399
15694805,0,2,DIAMOND,678
15746802,0,2,DIAMOND,325
15589428,0,2,DIAMOND,752
15790267,0,2,DIAMOND,358
15665402,0,5,GOLD,416
15642093,0,1,PLATINUM,801
15666181,0,1,GOLD,262
15602554,0,4,SILVER,399
15724251,1,4,GOLD,937
15740147,0,5,SILVER,696
15718289,1,1,DIAMOND,880
15763148,0,5,GOLD,724
15685245,0,1,DIAMOND,921
15626985,0,1,SILVER,514
15585823,0,3,PLATINUM,757
15728167,0,5,SILVER,236
15762928,0,1,SILVER,693
15751774,0,3,DIAMOND,914
15654733,1,3,GOLD,669
15809777,0,5,GOLD,605
15744200,0,3,PLATINUM,509
15720713,0,5,PLATINUM,335
15695356,0,2,PLATINUM,310
15653315,0,4,SILVER,417
15604792,0,2,PLATINUM,765
15704819,0,5,SILVER,872
15670859,0,2,DIAMOND,721
15602797,1,3,GOLD,390
15662533,0,2,GOLD,737
15778154,1,4,SILVER,720
15806230,1,1,SILVER,290
15662884,1,2,PLATINUM,831
15750778,1,4,GOLD,663
15717185,0,2,GOLD,997
15677804,1,3,SILVER,534
15568915,0,2,PLATINUM,580
15736495,0,4,DIAMOND,319
15737354,0,4,SILVER,659
15667889,0,5,DIAMOND,501
15577831,0,3,DIAMOND,459
15729836,0,3,DIAMOND,307
15775293,0,1,SILVER,694
15697597,0,3,PLATINUM,887
15639669,0,3,SILVER,948
15631392,0,5,SILVER,531
15580935,0,1,PLATINUM,493
15590344,0,5,SILVER,463
15653306,0,5,DIAMOND,641
15805025,0,3,GOLD,393
15658449,0,1,GOLD,582
15694450,0,1,GOLD,627
15605666,0,1,GOLD,301
15615126,1,4,PLATINUM,991
15726588,0,2,PLATINUM,504
